collection,section,teil,item,item_type,question,option_a,option_b,option_c,correct_answer,topic,source_page
netzwerk-a1-kursbuch,lesen,Übung 1c,1c-2,matching,"Lesen Sie Annikas Kommentare. Welches Foto passt? – Kommentar 02.04. (Joggen, Sport, duschen)",,,,,health,090
netzwerk-a1-kursbuch,lesen,Übung 1c,1c-3,matching,"Lesen Sie Annikas Kommentare. Welches Foto passt? – Kommentar 10.04. (Frühstück, Salat, Suppe)",,,,,health,090
netzwerk-a1-kursbuch,hoeren,Übung 2a,2a-1,multiple-choice,Hören Sie die Sprachnachrichten. Was sagen die Personen zum Experiment? Kreuzen Sie an. – Thomas: Ich finde das Experiment …,gesund,interessant,,,health,091
netzwerk-a1-kursbuch,hoeren,Übung 2a,2a-2,multiple-choice,Thomas: Die Freunde … Annika.,vermissen,vergessen,,,health,091
netzwerk-a1-kursbuch,hoeren,Übung 2a,2a-3,multiple-choice,Claire: Das Experiment ist …,super,nicht gut,,,health,091
netzwerk-a1-kursbuch,hoeren,Übung 2a,2a-4,multiple-choice,Claire: Sport ist …,wichtig,langweilig,,,health,091
netzwerk-a1-kursbuch,hoeren,Übung 2a,2a-5,multiple-choice,Mutter: Annika isst gerade …,zu wenig,zu viel,,,health,091
netzwerk-a1-kursbuch,hoeren,Übung 2a,2a-6,multiple-choice,Mutter: Das Experiment ist …,sehr gut,gefährlich,,,health,091
netzwerk-a1-kursbuch,sprechen,Übung 2b,2b,speaking-task,Wie finden Sie das Experiment? Möchten Sie so etwas auch machen?,,,,(open-ended),health,091
netzwerk-a1-kursbuch,lesen,Übung 3a,3a,short-answer,Leon will sportlich sein. Lesen Sie den Comic. Was muss Leon tun?,,,,,health,092
netzwerk-a1-kursbuch,lesen,Übung 3b,3b,short-answer,Markieren Sie in 3a die Verben im Imperativ. Wie bildet man den Imperativ?,,,,,none,092
netzwerk-a1-kursbuch,sprechen,Übung 3c,3c,speaking-task,"Spielen Sie zu zweit „Fitness-App"". Formulieren Sie Aufforderungen.",,,,(open-ended),health,092
netzwerk-a1-kursbuch,sprechen,Übung 3d,3d,speaking-task,Was passiert? Lesen Sie und sprechen Sie im Kurs.,,,,(open-ended),health,092
netzwerk-a1-kursbuch,,Übung 3e,3e,fill-in,Markieren Sie die Verben im Imperativ in 3d und ergänzen Sie die Regel (Imperativ mit ihr und Sie).,,,,Macht weiter! · Machen Sie Sport! · Steht auf! · Seid aktiv! · Seien Sie ruhig!,none,092
netzwerk-a1-kursbuch,sprechen,Übung 4,4,speaking-task,Notieren Sie drei Aufforderungen für Ihren Kurs und lesen Sie vor.,,,,(open-ended),none,092
netzwerk-a1-kursbuch,hoeren,Übung 5a,5a-1,matching,Hören Sie das Gespräch und ordnen Sie die Antworten zu. – Wie alt bist du?,,,,B (Ich bin jetzt 27.),personal-info,093
netzwerk-a1-kursbuch,hoeren,Übung 5a,5a-2,matching,Wie groß bist du?,,,,"C (1,75 m.)",personal-info,093
netzwerk-a1-kursbuch,hoeren,Übung 5a,5a-3,matching,Wie viel wiegst du?,,,,A (73 Kilo.),personal-info,093
netzwerk-a1-kursbuch,sprechen,Übung 5b,5b,speaking-task,"Was glauben Sie: Wie alt, wie groß und wie schwer sind die Personen? Notieren Sie und sprechen Sie zu zweit.",,,,(open-ended),personal-info,093
netzwerk-a1-kursbuch,vocabulary,Übung 6a,6a,matching,"Der Körper. Ordnen Sie die Wörter zu (das Knie, der Hals, der Rücken, der Fuß, der Bauch, der Arm, die Hand, der Finger, das Bein, der Kopf).",,,,,health,093
netzwerk-a1-kursbuch,sprechen,Übung 6b,6b,speaking-task,"Arbeiten Sie zu zweit. A nennt einen Körperteil mit Artikel, B zeigt auf den Körperteil. Wechseln Sie dann.",,,,(open-ended),health,093
netzwerk-a1-kursbuch,hoeren,Übung 7a,7a-1,multiple-choice,"p oder b, t oder d, k oder g? Was hören Sie? Kreuzen Sie an. (1)",Fitness-Studio Pause in Puchheim,Fitness-Studio Bause in Buchheim,,,none,093
netzwerk-a1-kursbuch,hoeren,Übung 7a,7a-2,multiple-choice,Was hören Sie? (2),Sportclub Tegel in Dorfen,Sportclub Degel in Torfen,,,none,093
netzwerk-a1-kursbuch,hoeren,Übung 7a,7a-3,multiple-choice,Was hören Sie? (3),Fitness-Studio Karo in Kösnitz,Fitness-Studio Garo in Gösnitz,,,none,093
netzwerk-a1-kursbuch,sprechen,Übung 7b,7b,speaking-task,Hören Sie und sprechen Sie nach.,,,,(open-ended),none,093
netzwerk-a1-kursbuch,,Übung 8a,8a-1,matching,Sehen Sie die Fotos an. Ordnen Sie die Sätze zu. – Frau Pohn bekommt ein Rezept für eine Salbe.,,,,C,health,094
netzwerk-a1-kursbuch,,Übung 8a,8a-2,matching,Frau Pohn hatte einen Unfall. Ihr Knie ist verletzt.,,,,A,health,094
netzwerk-a1-kursbuch,,Übung 8a,8a-3,matching,Frau Doktor Klimke macht einen Verband.,,,,B,health,094
netzwerk-a1-kursbuch,hoeren,Übung 8b,8b-1,matching,"Ordnen Sie das Gespräch. Hören Sie dann und kontrollieren Sie. – Was ist los, Frau Pohn?",,,,D,health,094
netzwerk-a1-kursbuch,hoeren,Übung 8b,8b-2,matching,"Legen Sie sich da hin, bitte. Tut das weh?",,,,C,health,094
netzwerk-a1-kursbuch,hoeren,Übung 8b,8b-3,matching,Ich muss die Wunde sauber machen. Dann mache ich einen Verband.,,,,E,health,094
netzwerk-a1-kursbuch,hoeren,Übung 8b,8b-4,matching,Immer morgens und abends. Bewegen Sie das Bein nur wenig. Ich gebe Ihnen auch ein Rezept für eine Salbe.,,,,A,health,094
netzwerk-a1-kursbuch,hoeren,Übung 8b,8b-5,matching,"Nein, aber bei Problemen kommen Sie bitte gleich. Auf Wiedersehen und gute Besserung!",,,,B,health,094
netzwerk-a1-kursbuch,,Übung 8c,8c-1,true-false,Nach dem Arztbesuch. Frau Pohn berichtet. Was ist richtig? Kreuzen Sie an. – Ich soll jeden Morgen den Verband wechseln.,,,,,health,094
netzwerk-a1-kursbuch,,Übung 8c,8c-2,true-false,Ich soll viel schlafen.,,,,,health,094
netzwerk-a1-kursbuch,,Übung 8c,8c-3,true-false,Ich soll das Bein nur wenig bewegen.,,,,richtig,health,094
netzwerk-a1-kursbuch,,Übung 8c,8c-4,true-false,Ich soll bei Problemen sofort kommen.,,,,richtig,health,094
netzwerk-a1-kursbuch,,Übung 8c,8c-5,true-false,Ich soll viel Tee trinken.,,,,,health,094
netzwerk-a1-kursbuch,sprechen,Übung 9,9,speaking-task,"Ich bin so krank! Arbeiten Sie zu zweit. Was sagt die Frau, was sagt der Mann?",,,,(open-ended),health,094
netzwerk-a1-kursbuch,,Übung 10a,10a-1,matching,Wer sagt was? Ordnen Sie die Aussagen zu. – Ich bin total erkältet und krank.,,,,B,health,095
netzwerk-a1-kursbuch,,Übung 10a,10a-2,matching,Ich kann den Arm nicht bewegen.,,,,C,health,095
netzwerk-a1-kursbuch,,Übung 10a,10a-3,matching,Mein Arm tut sehr weh.,,,,C,health,095
netzwerk-a1-kursbuch,,Übung 10a,10a-4,matching,Mir ist so schlecht.,,,,A,health,095
netzwerk-a1-kursbuch,,Übung 10a,10a-5,matching,Ich habe Bauchschmerzen.,,,,A,health,095
netzwerk-a1-kursbuch,,Übung 10a,10a-6,matching,Ich muss immer husten und habe Fieber.,,,,B,health,095
netzwerk-a1-kursbuch,hoeren,Übung 10b,10b-1,matching,Was müssen die Patienten tun? Was dürfen sie (nicht) tun? Ordnen Sie die Aussagen den Bildern in 10a zu. – Essen Sie heute nichts.,,,,A,health,095
netzwerk-a1-kursbuch,hoeren,Übung 10b,10b-2,matching,Sie müssen ins Krankenhaus gehen.,,,,,health,095
netzwerk-a1-kursbuch,hoeren,Übung 10b,10b-3,matching,Rauchen Sie nicht!,,,,,health,095
netzwerk-a1-kursbuch,hoeren,Übung 10b,10b-4,matching,Den Hustensaft müssen Sie abends nehmen.,,,,,health,095
netzwerk-a1-kursbuch,hoeren,Übung 10b,10b-5,matching,"Sie dürfen kurz duschen, das geht.",,,,,health,095
netzwerk-a1-kursbuch,hoeren,Übung 10b,10b-6,matching,Sie dürfen viel trinken. Tee ist gut.,,,,,health,095
netzwerk-a1-kursbuch,hoeren,Übung 10b,10b-7,matching,Mit Fieber dürfen Sie nicht baden oder Ihre Haare waschen.,,,,,health,095
netzwerk-a1-kursbuch,hoeren,Übung 10b,10b-8,matching,Nehmen Sie zweimal täglich eine Tablette gegen die Schmerzen.,,,,,health,095
netzwerk-a1-kursbuch,hoeren,Übung 10b,10b-9,matching,Sie dürfen nicht arbeiten. Bleiben Sie zu Hause.,,,,,health,095
netzwerk-a1-kursbuch,schreiben,Übung 10c,10c-1,writing-task,"Welche Anweisungen gibt der Arzt? Schreiben Sie Sätze mit müssen oder nicht dürfen. – Jonas (10 Jahre alt) hat Halsschmerzen. (rausgehen, Tee trinken)",,,,(open-ended),health,095
netzwerk-a1-kursbuch,schreiben,Übung 10c,10c-2,writing-task,"Herr Schöpf hat Rückenschmerzen. (joggen, Medikamente nehmen)",,,,(open-ended),health,095
netzwerk-a1-kursbuch,schreiben,Übung 10c,10c-3,writing-task,"Frau Fischer hat Kopfschmerzen. (arbeiten, Tabletten nehmen)",,,,(open-ended),health,095
netzwerk-a1-kursbuch,sprechen,Übung 11,11,speaking-task,"Spielen Sie zu zweit Dialoge. Tauschen Sie dann die Rollen. 1. Sie haben seit drei Tagen Bauchschmerzen. 2. Sie haben Kopf- und Halsschmerzen, aber kein Fieber.",,,,(open-ended),health,095
netzwerk-a1-kursbuch,,Übung 12a,12a-1,matching,Was hilft? Was vermuten Sie? Ordnen Sie zu. – Zahnschmerzen haben,,,,Nelken,health,096
netzwerk-a1-kursbuch,,Übung 12a,12a-2,matching,nicht schlafen können,,,,Milch mit Honig,health,096
netzwerk-a1-kursbuch,,Übung 12a,12a-3,matching,Schnupfen haben,,,,Hühnersuppe,health,096
netzwerk-a1-kursbuch,lesen,Übung 12b,12b-1,matching,"Lesen Sie die Forumsbeiträge und die Tipps. Was passt zusammen? Notieren Sie die Namen. – Tipp 1 (Nelke in den Mund nehmen, mindestens 10 Minuten)",,,,Jack Jacket,health,096
netzwerk-a1-kursbuch,lesen,Übung 12b,12b-2,matching,"Tipp 2 (früh aufstehen, heiße Milch mit Honig vor dem Schlafen)",,,,flo@seattle,health,096
netzwerk-a1-kursbuch,lesen,Übung 12b,12b-3,matching,"Tipp 3 (Hühnersuppe, die Nase ist sofort wieder frei)",,,,MimiWe,health,096
netzwerk-a1-kursbuch,schreiben,Übung 12c,12c,writing-task,Was hilft? Beschreiben Sie ein Problem wie in 12b. Hängen Sie die Zettel auf und schreiben Sie Tipps dazu.,,,,(open-ended),health,096
netzwerk-a1-kursbuch,vocabulary,Übung 13a,13a-1,matching,Lesen Sie die Aussagen und markieren Sie die Berufe. Schreiben Sie die Berufe zu den Fotos. – Foto 1 (Pfleger hinter Frau im Rollstuhl),,,,Krankenpfleger (C),health,097
netzwerk-a1-kursbuch,vocabulary,Übung 13a,13a-2,matching,"Foto 2 (Frau mit Handschuhen und Brille, Reagenzglas, Blutproben)",,,,Laborantin (D),health,097
netzwerk-a1-kursbuch,vocabulary,Übung 13a,13a-3,matching,"Foto 3 (Rettungskräfte versorgen eine Person, Rettungswagen)",,,,Notarzt (A),health,097
netzwerk-a1-kursbuch,vocabulary,Übung 13a,13a-4,matching,Foto 4 (Frau in blauer Kleidung kümmert sich um einen liegenden Mann),,,,Physiotherapeutin (B),health,097
netzwerk-a1-kursbuch,vocabulary,Übung 13b,13b,short-answer,Wörter verstehen. Lesen Sie die Strategien und Beispiele. Ergänzen Sie eigene Beispiele.,,,,(open-ended),health,097
netzwerk-a1-kursbuch,sprechen,Übung 13c,13c,speaking-task,Im Krankenhaus. Arbeiten Sie zu zweit und sammeln Sie Wörter aus 13a. Recherchieren Sie weitere wichtige Wörter und Ausdrücke und machen Sie ein Plakat.,,,,(open-ended),health,097
netzwerk-a1-kursbuch,sprechen,Übung 14a,14a,speaking-task,Aua! Sehen Sie die Fotos an. Vermuten Sie: Was ist Lucas Problem? Was macht Max? Sprechen Sie zu zweit.,,,,(open-ended),health,098
netzwerk-a1-kursbuch,,Übung 14b,14b-1,matching,"Was denken Sie? Wer sagt was? Notieren Sie Luca oder Max. – Ja, gerne! Da unten ist eine Schokolade!",Luca,Max,,,health,098
netzwerk-a1-kursbuch,,Übung 14b,14b-2,matching,Arghhhhhh!,Luca,Max,,Luca,health,098
netzwerk-a1-kursbuch,,Übung 14b,14b-3,matching,Komm!,Luca,Max,,,health,098
netzwerk-a1-kursbuch,,Übung 14b,14b-4,matching,Was ist denn mit dir los?,Luca,Max,,Max,health,098
netzwerk-a1-kursbuch,,Übung 14b,14b-5,matching,Kann ich dir helfen?,Luca,Max,,Max,health,098
netzwerk-a1-kursbuch,,Übung 14b,14b-6,matching,Luca?,Luca,Max,,Max,health,098
netzwerk-a1-kursbuch,,Übung 14b,14b-7,matching,"Aua, mein Rücken tut so weh!",Luca,Max,,Luca,health,098
netzwerk-a1-kursbuch,,Übung 14b,14b-8,matching,"Hallo Max, alles klar?",Luca,Max,,Luca,health,098
netzwerk-a1-kursbuch,hoeren,Übung 14c,14c,ordering,Sehen Sie nun Szene 18 und ordnen Sie den Dialog.,,,,,health,098
netzwerk-a1-kursbuch,sprechen,Übung 15a,15a,speaking-task,Hol bitte …! Sehen Sie Szene 19. Was möchte Luca haben? Was müssen Max und Anna holen? Was muss Bea machen? Sprechen Sie zu zweit.,,,,(open-ended),health,098
netzwerk-a1-kursbuch,,Übung 15b,15b,short-answer,"Sehen Sie die Szene noch einmal. Was hat Luca gesagt? Notieren Sie die Aufforderungen (A, B, C).",,,,,health,098
netzwerk-a1-kursbuch,,Übung 16a,16a-1,multiple-choice,Der arme Luca. Sehen Sie Szene 20. Was ist richtig? Kreuzen Sie an. – Die Freunde möchten Luca …,weiter helfen,nicht mehr helfen,,,health,098
netzwerk-a1-kursbuch,,Übung 16a,16a-2,multiple-choice,Luca geht es …,nicht sehr schlecht,sehr schlecht,,,health,098
netzwerk-a1-kursbuch,,Übung 16a,16a-3,multiple-choice,Luca …,bleibt auf dem Sofa,steht auf und geht zu seinen Freunden,,,health,098
netzwerk-a1-kursbuch,,Übung 16a,16a-4,multiple-choice,Luca …,versteht den Spaß,versteht den Spaß nicht,,,health,098
netzwerk-a1-kursbuch,sprechen,Übung 16b,16b,speaking-task,Arbeiten Sie zu viert. Verteilen Sie die Rollen und spielen Sie Szene 18–20.,,,,(open-ended),health,098
netzwerk-a1-kursbuch,,Übung 1a,1a,matching,Möbel und Geräte. Wo steht was? Es gibt mehrere Möglichkeiten. Ordnen Sie zu und vergleichen Sie.,,,,,home,100
netzwerk-a1-kursbuch,,Übung 1b,1b,short-answer,Sie ziehen in die Wohnung oben. Was brauchen Sie noch? Arbeiten Sie zu zweit und ergänzen Sie.,,,,(open-ended),home,100
netzwerk-a1-kursbuch,hoeren,Übung 2a,2a-1,fill-in,"Lieblingsorte. Wo sind die Leute besonders gern in ihrer Wohnung? Hören Sie und notieren Sie. – Eva Neumann, Journalistin",,,,Arbeitszimmer,home,101
netzwerk-a1-kursbuch,hoeren,Übung 2a,2a-2,fill-in,"Jan Petersen, Lehrer",,,,,home,101
netzwerk-a1-kursbuch,hoeren,Übung 2a,2a-3,fill-in,"Maike Barnes, Studentin",,,,,home,101
netzwerk-a1-kursbuch,hoeren,Übung 2a,2a-4,fill-in,"Leo Babel, Informatiker",,,,,home,101
netzwerk-a1-kursbuch,sprechen,Übung 2b,2b,speaking-task,Was ist Ihr Lieblingszimmer? Was machen Sie dort gern? Erzählen Sie.,,,,(open-ended),home,101
netzwerk-a1-kursbuch,lesen,Übung 3a,3a,short-answer,Carla und Alex suchen eine Wohnung. Lesen Sie die Nachricht. Markieren Sie alle wichtigen Informationen über die Wohnung.,,,,,home,102
netzwerk-a1-kursbuch,,Übung 3b,3b-1,fill-in,Ergänzen Sie den Zettel (Wir suchen eine Wohnung!). – Zimmer,,,,3,home,102
netzwerk-a1-kursbuch,,Übung 3b,3b-2,fill-in,Größe,,,,ungefähr 80 qm,home,102
netzwerk-a1-kursbuch,,Übung 3b,3b-3,fill-in,Miete maximal,,,,800 Euro,home,102
netzwerk-a1-kursbuch,,Übung 3b,3b-4,fill-in,Ort,,,,im Zentrum,home,102
netzwerk-a1-kursbuch,,Übung 3b,3b-5,fill-in,Wünsche,,,,"Balkon oder Terrasse, ruhig, hell",home,102
netzwerk-a1-kursbuch,hoeren,Übung 3c,3c,short-answer,Carla und Alex lesen Wohnungsanzeigen. Hören Sie das Gespräch. Über welche Wohnung sprechen sie? Ist die Wohnung passend für sie? Warum (nicht)?,,,,,home,102
netzwerk-a1-kursbuch,sprechen,Übung 3d,3d,speaking-task,Lesen Sie die anderen Anzeigen noch einmal. Sprechen Sie über die Wohnungen. Welche Wohnung passt zu Carla und Alex?,,,,(open-ended),home,102
netzwerk-a1-kursbuch,hoeren,Übung 4a,4a,fill-in,Alex und Carla haben eine neue Wohnung. Hören Sie das Gespräch. Was kommt wohin? Was möchte Alex? Was möchte Carla? Ergänzen Sie die Tabelle und berichten Sie.,,,,,home,103
netzwerk-a1-kursbuch,sprechen,Übung 4b,4b,speaking-task,Und Sie? In welche Zimmer stellen Sie die Dinge? Sprechen Sie zu zweit.,,,,(open-ended),home,103
netzwerk-a1-kursbuch,lesen,Übung 5a,5a,short-answer,Lesen Sie die Einladung. Welche Informationen fehlen?,,,,,home,103
netzwerk-a1-kursbuch,hoeren,Übung 5b,5b,short-answer,Hören Sie das Gespräch. Notieren Sie die fehlenden Informationen.,,,,,home,103
netzwerk-a1-kursbuch,schreiben,Übung 5c,5c,writing-task,Schreiben Sie eine Antwort (auf die Einladung von Carla und Alex).,,,,(open-ended),home,103
netzwerk-a1-kursbuch,sprechen,Übung 6a,6a,speaking-task,Die Einweihungsfeier. Sehen Sie das Bild an. Was ist wo?,,,,(open-ended),home,104
netzwerk-a1-kursbuch,sprechen,Übung 6b,6b,speaking-task,Wo genau sind die Dinge? Erzählen Sie.,,,,(open-ended),home,104
netzwerk-a1-kursbuch,sprechen,Übung 6c,6c,speaking-task,Wo sind die Möbel und Dinge in Ihrem Kursraum oder in Ihrer Wohnung? Sprechen Sie zu dritt.,,,,(open-ended),home,104
netzwerk-a1-kursbuch,hoeren,Übung 7a,7a-1,matching,Hören Sie das Gespräch. Wer sagt was? – Das Wohnzimmer ist ja super.,Carla,Vanessa,,Vanessa,home,105
netzwerk-a1-kursbuch,hoeren,Übung 7a,7a-2,matching,"Die Lampe ist doch toll, sie ist nicht langweilig.",Carla,Vanessa,,,home,105
netzwerk-a1-kursbuch,hoeren,Übung 7a,7a-3,matching,"Sie ist nicht langweilig, aber hässlich.",Carla,Vanessa,,,home,105
netzwerk-a1-kursbuch,hoeren,Übung 7a,7a-4,matching,Das Bild über dem Fernseher sieht schön aus.,Carla,Vanessa,,,home,105
netzwerk-a1-kursbuch,hoeren,Übung 7a,7a-5,matching,Ich mag es nicht besonders.,Carla,Vanessa,,,home,105
netzwerk-a1-kursbuch,hoeren,Übung 7a,7a-6,matching,Die Terrasse ist wirklich super.,Carla,Vanessa,,,home,105
netzwerk-a1-kursbuch,hoeren,Übung 7a,7a-7,matching,Der Tisch hier ist nicht mehr schön.,Carla,Vanessa,,,home,105
netzwerk-a1-kursbuch,hoeren,Übung 7a,7a-8,matching,Die Terrasse ist ganz toll.,Carla,Vanessa,,,home,105
netzwerk-a1-kursbuch,hoeren,Übung 7a,7a-9,matching,Ich finde die Wohnung echt gemütlich!,Carla,Vanessa,,,home,105
netzwerk-a1-kursbuch,,Übung 7b,7b-1,multiple-choice,"Welche Äußerung ist positiv, welche negativ? Notieren Sie 🙂 oder 🙁. – Das Wohnzimmer ist ja super.",positiv 🙂,negativ 🙁,,positiv 🙂,home,105
netzwerk-a1-kursbuch,,Übung 7b,7b-2,multiple-choice,"Die Lampe ist doch toll, sie ist nicht langweilig.",positiv 🙂,negativ 🙁,,positiv 🙂,home,105
netzwerk-a1-kursbuch,,Übung 7b,7b-3,multiple-choice,"Sie ist nicht langweilig, aber hässlich.",positiv 🙂,negativ 🙁,,negativ 🙁,home,105
netzwerk-a1-kursbuch,,Übung 7b,7b-4,multiple-choice,Das Bild über dem Fernseher sieht schön aus.,positiv 🙂,negativ 🙁,,positiv 🙂,home,105
netzwerk-a1-kursbuch,,Übung 7b,7b-5,multiple-choice,Ich mag es nicht besonders.,positiv 🙂,negativ 🙁,,negativ 🙁,home,105
netzwerk-a1-kursbuch,,Übung 7b,7b-6,multiple-choice,Die Terrasse ist wirklich super.,positiv 🙂,negativ 🙁,,positiv 🙂,home,105
netzwerk-a1-kursbuch,,Übung 7b,7b-7,multiple-choice,Der Tisch hier ist nicht mehr schön.,positiv 🙂,negativ 🙁,,negativ 🙁,home,105
netzwerk-a1-kursbuch,,Übung 7b,7b-8,multiple-choice,Die Terrasse ist ganz toll.,positiv 🙂,negativ 🙁,,positiv 🙂,home,105
netzwerk-a1-kursbuch,,Übung 7b,7b-9,multiple-choice,Ich finde die Wohnung echt gemütlich!,positiv 🙂,negativ 🙁,,positiv 🙂,home,105
netzwerk-a1-kursbuch,hoeren,Übung 8a,8a-1,multiple-choice,Langes e̲ oder kurzes ẹ? Welches e hören Sie? Kreuzen Sie an. – gemütlich,e̲ (lang),ẹ (kurz),,,none,105
netzwerk-a1-kursbuch,hoeren,Übung 8a,8a-10,multiple-choice,reden,e̲ (lang),ẹ (kurz),,,none,105
netzwerk-a1-kursbuch,hoeren,Übung 8a,8a-11,multiple-choice,Zentrum,e̲ (lang),ẹ (kurz),,,none,105
netzwerk-a1-kursbuch,hoeren,Übung 8a,8a-12,multiple-choice,Bett,e̲ (lang),ẹ (kurz),,,none,105
netzwerk-a1-kursbuch,hoeren,Übung 8a,8a-2,multiple-choice,mehr,e̲ (lang),ẹ (kurz),,e̲ (lang),none,105
netzwerk-a1-kursbuch,hoeren,Übung 8a,8a-3,multiple-choice,hell,e̲ (lang),ẹ (kurz),,,none,105
netzwerk-a1-kursbuch,hoeren,Übung 8a,8a-4,multiple-choice,sehr,e̲ (lang),ẹ (kurz),,e̲ (lang),none,105
netzwerk-a1-kursbuch,hoeren,Übung 8a,8a-5,multiple-choice,Teppich,e̲ (lang),ẹ (kurz),,,none,105
netzwerk-a1-kursbuch,hoeren,Übung 8a,8a-6,multiple-choice,Regal,e̲ (lang),ẹ (kurz),,,none,105
netzwerk-a1-kursbuch,hoeren,Übung 8a,8a-7,multiple-choice,Idee,e̲ (lang),ẹ (kurz),,e̲ (lang),none,105
netzwerk-a1-kursbuch,hoeren,Übung 8a,8a-8,multiple-choice,neben,e̲ (lang),ẹ (kurz),,,none,105
netzwerk-a1-kursbuch,hoeren,Übung 8a,8a-9,multiple-choice,steht,e̲ (lang),ẹ (kurz),,e̲ (lang),none,105
netzwerk-a1-kursbuch,,Übung 8b,8b-1,multiple-choice,Wie ist die Regel? Kreuzen Sie an. – eh oder ee spricht man …,immer lang,immer kurz,lang oder kurz,immer lang,none,105
netzwerk-a1-kursbuch,,Übung 8b,8b-2,multiple-choice,e allein spricht man …,immer lang,immer kurz,lang oder kurz,lang oder kurz,none,105
netzwerk-a1-kursbuch,sprechen,Übung 8c,8c,speaking-task,Hören Sie und sprechen Sie nach.,,,,(open-ended),none,105
netzwerk-a1-kursbuch,,Übung 9a,9a,matching,"Farben. Sehen Sie die Möbel und Geräte an. Verbinden Sie sie mit den Farben (schwarz, braun, grau, rot, orange, gelb, blau, grün, lila, weiß).",,,,,home,105
netzwerk-a1-kursbuch,sprechen,Übung 9b,9b,speaking-task,Wie heißen die Farben in Ihrer Sprache? Vergleichen Sie.,,,,(open-ended),home,105
netzwerk-a1-kursbuch,sprechen,Übung 9c,9c,speaking-task,Suchen Sie Fotos von Wohnungen oder Zimmern. Was finden Sie schön? Erzählen Sie.,,,,(open-ended),home,105
netzwerk-a1-kursbuch,,Übung 10a,10a-1,matching,Sehen Sie die Fotos an und ordnen Sie die Überschriften zu. – Im Hochhaus zu Hause – ich sehe die ganze Stadt,,,,B,home,106
netzwerk-a1-kursbuch,,Übung 10a,10a-2,matching,"Cool – wohnen im Loft, alles in einem Raum",,,,E,home,106
netzwerk-a1-kursbuch,,Übung 10a,10a-3,matching,Hallo Herr Nachbar! – Wohnen im Reihenhaus mit Garten,,,,D,home,106
netzwerk-a1-kursbuch,,Übung 10a,10a-4,matching,Altbauwohnung in der Stadt – Treppen aus Holz und hohe Decken,,,,A,home,106
netzwerk-a1-kursbuch,,Übung 10a,10a-5,matching,Fachwerkhaus – alles klein: Zimmer und Fenster,,,,C,home,106
netzwerk-a1-kursbuch,hoeren,Übung 10b,10b,short-answer,Hören Sie die Bewohner. Machen Sie Notizen zu den Wohnungen und Häusern: Was sind die Vorteile? Was sind die Nachteile?,,,,,home,107
netzwerk-a1-kursbuch,sprechen,Übung 10c,10c,speaking-task,Vergleichen Sie Ihre Notizen. Welche Wohnform finden Sie gut? Warum?,,,,(open-ended),home,107
netzwerk-a1-kursbuch,lesen,Übung 11a,11a,short-answer,Lesen Sie die Texte. Was passt auch zu Ihrer Wohn-Situation? Markieren Sie.,,,,(open-ended),home,107
netzwerk-a1-kursbuch,schreiben,Übung 11b,11b,writing-task,Notieren Sie Ihre Textbausteine.,,,,(open-ended),home,107
netzwerk-a1-kursbuch,schreiben,Übung 11c,11c,writing-task,Schreiben Sie einen kurzen Text über Ihre Wohnung oder eine Fantasie-Wohnung.,,,,(open-ended),home,107
netzwerk-a1-kursbuch,sprechen,Übung 12,12,speaking-task,"Wie wohnt man bei Ihnen? Was ist typisch, was ist besonders? Recherchieren Sie Fotos und erzählen Sie.",,,,(open-ended),home,107
netzwerk-a1-kursbuch,hoeren,Übung 13a,13a,multiple-choice,"Unsere Wohnung. Sehen Sie Szene 21. Welche Zimmer zeigt Anna ihrer Freundin? Kreuzen Sie an (Zimmer von Luca, Flur, Zimmer von Bea, Bad, Küche, Zimmer von Max, Zimmer von Anna, Wohnzimmer, Esszimmer).",,,,,home,108
netzwerk-a1-kursbuch,,Übung 13b,13b,short-answer,Sehen Sie Szene 21 noch einmal. Wie findet Annas Freundin die Zimmer?,,,,,home,108
netzwerk-a1-kursbuch,sprechen,Übung 13c,13c,speaking-task,Wie finden Sie die Wohnung?,,,,(open-ended),home,108
netzwerk-a1-kursbuch,sprechen,Übung 14a,14a,speaking-task,Ich habe eine Idee. Was machen Anna und ihre Freundin? Sehen Sie Szene 22 und beschreiben Sie.,,,,(open-ended),home,108
netzwerk-a1-kursbuch,,Übung 14b,14b,short-answer,Hat Luca recht? Sehen Sie Szene 22 noch einmal. Was ist neu?,,,,,home,108
netzwerk-a1-kursbuch,sprechen,Übung 14c,14c,speaking-task,Besuch von Freunden. Was machen Sie? Erzählen Sie.,,,,(open-ended),home,108
netzwerk-a1-kursbuch,sprechen,Übung 1 (Wiederholungsspiel),Feld 1,speaking-task,Was machen Sie am Computer? Nennen Sie drei Aktivitäten.,,,,(open-ended),communication,110
netzwerk-a1-kursbuch,sprechen,Übung 1 (Wiederholungsspiel),Feld 10,speaking-task,Sie sind beim Arzt und haben Kopfschmerzen und Fieber. Was sagen Sie?,,,,(open-ended),health,110
netzwerk-a1-kursbuch,sprechen,Übung 1 (Wiederholungsspiel),Feld 15,speaking-task,"Sie suchen ein Zimmer und sehen diese Anzeige (Zimmer in WG frei!, Tel. 0161 – 723345). Stellen Sie drei Fragen.",,,,(open-ended),home,110
netzwerk-a1-kursbuch,sprechen,Übung 1 (Wiederholungsspiel),Feld 16,speaking-task,"Was macht Tom? (Bank, rennende Person, Schalter)",,,,(open-ended),city-places,110
